time_index,time,n_cells,n_malignant_epithelial_cell,n_M0_macrophage,n_effector_T_cell,prop_malignant_epithelial_cell,prop_M0_macrophage,prop_effector_T_cell,density_total,density_malignant_epithelial_cell,density_M0_macrophage,density_effector_T_cell,mean_nnd,mean_nnd_M0_macrophage,mean_nnd_effector_T_cell,mean_nnd_malignant_epithelial_cell,clark_evans_R,clark_evans_R_M0_macrophage,clark_evans_R_effector_T_cell,clark_evans_R_malignant_epithelial_cell,shannon_diversity,n_exhausted_T_cell,prop_exhausted_T_cell,density_exhausted_T_cell,mean_nnd_exhausted_T_cell,clark_evans_R_exhausted_T_cell,n_M1_macrophage,prop_M1_macrophage,density_M1_macrophage,mean_nnd_M1_macrophage,clark_evans_R_M1_macrophage,n_M2_macrophage,prop_M2_macrophage,density_M2_macrophage,mean_nnd_M2_macrophage,clark_evans_R_M2_macrophage
133,1330.0,910.0,810.0,11.0,2.0,0.8901098901098901,0.012087912087912088,0.002197802197802198,0.00046508652857651434,0.0004139781188428315,5.6219250707051185e-06,1.022168194673658e-06,22.22740530406119,216.5328532998871,905.019243368406,22.267597371396118,0.9587064394118519,1.0268247329306373,1.8299911569700633,0.9061332129298826,0.2735934287777215,48.0,0.05274725274725275,2.453203667216779e-05,101.27407232148647,1.0032174368204425,21.0,0.023076923076923078,1.0732766044073408e-05,117.30230084303223,0.7685858022835329,18.0,0.01978021978021978,9.199513752062922e-06,155.85967189901226,0.9454665966279662
134,1340.0,909.0,809.0,10.0,2.0,0.88998899889989,0.011001100110011002,0.0022002200220022,0.0004627138184071658,0.00041181020802133895,5.0903610385826815e-06,1.0180722077165364e-06,22.293445511314612,242.97548645295282,905.0144765402205,22.304357781044807,0.9590989717720736,1.0963942494978747,1.8263113274728366,0.9052494559582153,0.27338269115864533,48.0,0.052805280528052806,2.4433732985196873e-05,101.29812373590909,1.0014431696326378,22.0,0.0242024202420242,1.1198794284881899e-05,131.2897894282438,0.8787120477807286,18.0,0.019801980198019802,9.162649869448827e-06,154.5912631130936,0.9358914656186581
135,1350.0,908.0,808.0,10.0,2.0,0.8898678414096917,0.011013215859030838,0.0022026431718061676,0.00046287056817682974,0.000411893633355593,5.0976934821236755e-06,1.019538696424735e-06,22.255864997252246,247.68854968838454,900.23420208938,22.301565453449527,0.9576443646158425,1.118465995922169,1.8179727177200382,0.9052278034497104,0.2736120954038097,48.0,0.05286343612334802,2.4468928714193643e-05,101.34641524407004,1.0026419360339072,22.0,0.024229074889867842,1.1214925660672085e-05,133.35017790154714,0.8931446367226102,18.0,0.019823788546255508,9.175848267822617e-06,153.22443529355365,0.9282845810742141
136,1360.0,908.0,808.0,10.0,2.0,0.8898678414096917,0.011013215859030838,0.0022026431718061676,0.000465967304192959,0.00041464931914968157,5.131798504327742e-06,1.0263597008655484e-06,22.24718428915925,248.54975055905487,887.3675877856832,22.28782367298847,0.9604677129968986,1.1261030252750772,1.797973775209012,0.9076912254784129,0.2736120954038097,48.0,0.05286343612334802,2.4632632820773164e-05,101.46752105655447,1.0071924522334361,22.0,0.024229074889867842,1.1289956709521033e-05,133.7745283022466,0.8989790320574633,18.0,0.019823788546255508,9.237237307789936e-06,151.45622416959162,0.9206364630534793
137,1370.0,907.0,807.0,10.0,2.0,0.8897464167585446,0.011025358324145534,0.002205071664829107,0.00046750378612964155,0.00041595981852990155,5.154396759973997e-06,1.0308793519947994e-06,22.235443934410114,246.33430386618653,885.1250208230623,22.328824175759873,0.9615422382258614,1.1185201521321675,1.7973743256545616,0.910796891346654,0.2738419216299499,48.0,0.05292171995589857,2.4741104447875187e-05,101.54936422546744,1.0102218224844244,22.0,0.024255788313120176,1.1339672871942793e-05,132.55370398224795,0.892734105418874,18.0,0.019845644983461964,9.277914167953194e-06,150.43750360723152,0.9164553037302126
138,1380.0,908.0,808.0,10.0,2.0,0.8898678414096917,0.011013215859030838,0.0022026431718061676,0.0004669085871531472,0.00041548693658562,5.1421650567527226e-06,1.0284330113505446e-06,22.140331572184383,243.08434137015405,887.0894263822981,22.30246189411381,0.9568195643863591,1.1024527525052195,1.799224692155079,0.9092043156011068,0.2736120954038097,48.0,0.05286343612334802,2.468239227241307e-05,101.55596054340333,1.0090879938250719,22.0,0.024229074889867842,1.131276312485599e-05,131.798948158392,0.8865970599527273,18.0,0.019823788546255508,9.255897102154902e-06,150.0832818989068,0.9132119219595278
139,1390.0,906.0,806.0,10.0,2.0,0.8896247240618101,0.011037527593818985,0.002207505518763797,0.0004663378749663485,0.0004148657033365087,5.147217162983979e-06,1.0294434325967957e-06,22.148274086781136,244.1660669505408,887.505029046182,22.31378671482087,0.9565776501868666,1.1079025171984784,1.8009516852129128,0.9089856768826963,0.2740721710376204,48.0,0.052980132450331126,2.47066423823231e-05,101.5708057726748,1.00973115837537,22.0,0.024282560706401765,1.1323877758564754e-05,132.8534816332295,0.8941297025649505,18.0,0.019867549668874173,9.264990893371161e-06,148.300583385189,0.9028079058413416
140,1400.0,906.0,806.0,10.0,2.0,0.8896247240618101,0.011037527593818985,0.002207505518763797,0.0004664641918182818,0.0004149780779310542,5.148611388722757e-06,1.0297222777445514e-06,22.21459516224461,246.18277569856326,887.7687195496693,22.29350372110349,0.9595719716920657,1.1172046025552116,1.8017307415212502,0.9082824067712933,0.2740721710376204,48.0,0.052980132450331126,2.471333466586923e-05,101.5833054592968,1.009992180114568,22.0,0.024282560706401765,1.1326945055190064e-05,131.862031816052,0.8875772374959583,18.0,0.019867549668874173,9.267500499700962e-06,145.45017239719317,0.8855754022304001
141,1410.0,905.0,805.0,10.0,2.0,0.8895027624309392,0.011049723756906077,0.0022099447513812156,0.0004650751561835712,0.0004136856361632871,5.138952002028412e-06,1.0277904004056822e-06,22.180074270230463,245.85460048472987,888.1087250744262,22.282456613318313,0.9566532736928496,1.1146682107989416,1.8007292162755055,0.9064175090720152,0.2743028448319877,48.0,0.05303867403314917,2.4666969609736374e-05,101.59365322565668,1.009147090749663,22.0,0.02430939226519337,1.1305694404462504e-05,132.16783473161502,0.8888007080305552,18.0,0.019889502762430938,9.25011360365114e-06,143.37883054577176,0.8721447336446875
142,1420.0,902.0,802.0,10.0,2.0,0.8891352549889135,0.011086474501108648,0.0022172949002217295,0.00046270213572121134,0.00041140478142839414,5.129735429281722e-06,1.0259470858563444e-06,22.17399491781974,240.9556936642545,891.1927955068973,22.21744402857026,0.9539479770388267,1.0914772094441225,1.8053613628487046,0.9012779744061813,0.2749974246565956,48.0,0.05321507760532151,2.4622730060552267e-05,101.64272234711962,1.008728720181987,22.0,0.024390243902439025,1.128541794441979e-05,132.15833561088468,0.8879395079543833,18.0,0.019955654101995565,9.2335237727071e-06,139.4280314965054,0.8473519385398632
143,1430.0,903.0,803.0,10.0,2.0,0.8892580287929125,0.01107419712070875,0.0022148394241417496,0.00046570234340841777,0.0004141295479036096,5.157279550480817e-06,1.0314559100961634e-06,22.222032422083753,241.71310467672106,889.4081601328414,22.190866331751703,0.9591090395499783,1.0978437374830838,1.806576845531367,0.9031759451284117,0.27476547042467686,48.0,0.053156146179401995,2.475494184230792e-05,101.68017802638116,1.0118059961176495,22.0,0.024363233665559248,1.1346015011057797e-05,132.13209134969102,0.890143411085139,18.0,0.019933554817275746,9.28310319086547e-06,136.8780452678667,0.8340851309670533
144,1440.0,902.0,802.0,10.0,2.0,0.8891352549889135,0.011086474501108648,0.0022172949002217295,0.0004666577671427947,0.0004149218727810658,5.17358943617289e-06,1.034717887234578e-06,22.240679097822596,248.063736044319,881.8759991716908,22.226814621395278,0.960897998773619,1.128468021319625,1.7941076467764796,0.9055040305114976,0.2749974246565956,48.0,0.05321507760532151,2.483322929362987e-05,101.71212128640714,1.0137230157211436,22.0,0.024390243902439025,1.1381896759580357e-05,133.20571678673275,0.8987940329529255,18.0,0.019955654101995565,9.312460985111201e-06,134.7361225226358,0.8223302639211914
145,1450.0,902.0,802.0,10.0,2.0,0.8891352549889135,0.011086474501108648,0.0022172949002217295,0.0004667077752979424,0.0004149663367948446,5.174143850309783e-06,1.0348287700619564e-06,22.188328109701377,249.63641071520178,874.6942218568635,22.23976472781714,0.9586875626356197,1.1356831301389252,1.7795922283499146,0.9060801532430379,0.2749974246565956,48.0,0.05321507760532151,2.4835890481486958e-05,101.7258686688112,1.013914352615433,22.0,0.024390243902439025,1.1383116470681521e-05,133.574965915624,0.9013338001126995,18.0,0.019955654101995565,9.313458930557609e-06,134.68118732095573,0.8220390221139467
146,1460.0,902.0,802.0,10.0,2.0,0.8891352549889135,0.011086474501108648,0.0022172949002217295,0.00046677353497014335,0.00041502480603775494,5.17487289323884e-06,1.034974578647768e-06,22.269997271488528,250.31286520624386,872.9505775947518,22.259109938922098,0.9622840154251541,1.138840781155115,1.776169849591132,0.9069321922516689,0.2749974246565956,48.0,0.05321507760532151,2.483938988754643e-05,101.74410274285498,1.0141675350407346,22.0,0.024390243902439025,1.1384720365125447e-05,133.54248656653306,0.9011781185944789,18.0,0.019955654101995565,9.314771207829911e-06,132.70109456144255,0.8100104033971819
147,1470.0,902.0,802.0,10.0,2.0,0.8891352549889135,0.011086474501108648,0.0022172949002217295,0.0004667954372123914,0.000415044280093501,5.17511571188904e-06,1.035023142377808e-06,22.221770509640557,251.98709651233875,876.0178269963322,22.279544771362605,0.9602226698980999,1.1464848771796765,1.7824525194305039,0.9077860926127946,0.2749974246565956,48.0,0.05321507760532151,2.4840555417067393e-05,101.74353799676662,1.0141856990430966,22.0,0.024390243902439025,1.1385254566155889e-05,132.16375909915246,0.8918950449101943,18.0,0.019955654101995565,9.315208281400271e-06,131.8396073138894,0.8047707465832918
148,1480.0,902.0,802.0,10.0,2.0,0.8891352549889135,0.011086474501108648,0.0022172949002217295,0.00046623615718507336,0.0004145470045038014,5.1689152681271994e-06,1.0337830536254398e-06,22.19462022288783,253.3885551054678,871.4880990774014,22.283605366744208,0.9584747780751157,1.1521703562129721,1.7721731846938282,0.9074074592088474,0.2749974246565956,48.0,0.05321507760532151,2.4810793287010555e-05,101.75587068345669,1.0137008148165616,22.0,0.024390243902439025,1.1371613589879838e-05,131.6675328013296,0.8880138520927118,18.0,0.019955654101995565,9.304047482628958e-06,132.66851256240724,0.8093452360343693
149,1490.0,902.0,802.0,10.0,2.0,0.8891352549889135,0.011086474501108648,0.0022172949002217295,0.0004632901275562256,0.00041192758569855094,5.136254185767468e-06,1.0272508371534935e-06,22.198708286103255,250.9438053256726,865.9848968673696,22.291989833033295,0.9556177825417009,1.1374432273324837,1.7554099892531552,0.9048764180210721,0.2749974246565956,48.0,0.05321507760532151,2.465402009168385e-05,101.79192179435188,1.0108510864772293,22.0,0.024390243902439025,1.129975920868843e-05,130.23327767094852,0.8755613073570284,18.0,0.019955654101995565,9.245257534381443e-06,132.72463934157443,0.8071254772330235
150,1500.0,902.0,802.0,10.0,2.0,0.8891352549889135,0.011086474501108648,0.0022172949002217295,0.0004645163981967351,0.00041301790615718575,5.149849203954934e-06,1.0299698407909868e-06,22.031556524001765,251.49293911624585,864.0121832273367,22.288517512102523,0.9496765224127224,1.1414398963359564,1.7537275158751437,0.9059320387482506,0.27509043102030906,48.0,0.05321507760532151,2.4719276178983686e-05,101.82822500751585,1.0125489883244905,21.0,0.02328159645232816,1.0814683328305363e-05,141.2403653582382,0.9289572564749848,19.0,0.02106430155210643,9.784713487514375e-06,135.0360190105691,0.844799558813653
151,1510.0,903.0,803.0,10.0,2.0,0.8892580287929125,0.01107419712070875,0.0022148394241417496,0.0004666393973000023,0.0004149628306001128,5.1676566699889516e-06,1.0335313339977902e-06,21.978240164630247,255.26598264745581,862.8096419291109,22.28254497609386,0.9495407593108404,1.1605657915554437,1.7543118998878566,0.9078192471143043,0.2748892898159778,48.0,0.053156146179401995,2.4804752015946966e-05,101.98808895365073,1.0158904893356269,20.0,0.0221483942414175,1.0335313339977903e-05,142.63031240604923,0.9170724629789614,20.0,0.0221483942414175,1.0335313339977903e-05,131.42474829215263,0.8450238632973976
152,1520.0,906.0,806.0,10.0,2.0,0.8896247240618101,0.011037527593818985,0.002207505518763797,0.00046868917363211465,0.00041695747676322783,5.173169686888683e-06,1.0346339373777367e-06,21.982987395438865,253.8091956979184,868.8353434435933,22.20638884047255,0.9518295146775653,1.154557882195781,1.7675057481533583,0.9068883413261152,0.27419558043093684,48.0,0.052980132450331126,2.4831214497065678e-05,102.10834675520083,1.017630748260573,20.0,0.02207505518763797,1.0346339373777365e-05,142.82749145652897,0.9188299947640838,20.0,0.02207505518763797,1.0346339373777365e-05,131.36829486569033,0.8451113189252274
153,1530.0,906.0,806.0,10.0,2.0,0.8896247240618101,0.011037527593818985,0.002207505518763797,0.00046864048398266296,0.0004169141612472697,5.172632273539326e-06,1.0345264547078653e-06,22.043264765922356,253.9140459919742,876.1501949777214,22.229739903696462,0.9543898549012629,1.154974841058902,1.7822940531717384,0.9077948204232366,0.27419558043093684,48.0,0.052980132450331126,2.4828634912988768e-05,102.20380527507696,1.0185291966601366,20.0,0.02207505518763797,1.0345264547078652e-05,143.8255853165593,0.9252028165463424,20.0,0.02207505518763797,1.0345264547078652e-05,130.8009796222907,0.8414179889287805
154,1540.0,906.0,806.0,10.0,1.0,0.8896247240618101,0.011037527593818985,0.0011037527593818985,0.0004685842695639979,0.0004168641515105765,5.1720118053421405e-06,5.17201180534214e-07,22.078379428876378,254.1079649290271,,22.177353792246866,0.9558528533324132,1.1557875912666156,,0.9056012120282649,0.27204244894205964,49.0,0.05408388520971302,2.534285784617649e-05,102.55313188739038,1.0325396014340715,20.0,0.02207505518763797,1.0344023610684281e-05,146.56018823926453,0.9427374537194404,20.0,0.02207505518763797,1.0344023610684281e-05,130.8434123200836,0.8416404676365709
155,1550.0,905.0,805.0,9.0,1.0,0.8895027624309392,0.009944751381215469,0.0011049723756906078,0.00046801076292191785,0.0004162968664664573,4.654250680991448e-06,5.171389645546054e-07,22.138549917617482,271.23117425056716,,22.181571770250574,0.9578711369334924,1.1702926711757293,,0.9051569352741319,0.2717963342174889,49.0,0.05414364640883978,2.5339809263175663e-05,102.56013195769339,1.032547970460753,21.0,0.023204419889502764,1.0859918255646712e-05,152.8377893072011,1.0073352255680863,20.0,0.022099447513812154,1.0342779291092108e-05,130.9436912589566,0.8422348421224434
156,1560.0,905.0,805.0,9.0,1.0,0.8895027624309392,0.009944751381215469,0.0011049723756906078,0.0004679589776220562,0.0004162508032991771,4.653735689059122e-06,5.170817432287914e-07,22.094310597398657,268.37893063387224,,22.174610415411713,0.9559041395818022,1.157921907227511,,0.9048228019076768,0.2717963342174889,49.0,0.05414364640883978,2.5337005418210776e-05,102.57080439920148,1.0325982846056225,21.0,0.023204419889502764,1.0858716607804619e-05,153.59326933573908,1.0122584945290343,20.0,0.022099447513812154,1.0341634864575827e-05,132.82207866936747,0.8542694356613547
157,1570.0,906.0,806.0,9.0,1.0,0.8896247240618101,0.009933774834437087,0.0011037527593818985,0.000468420343613045,0.00041671831893169345,4.653182221321639e-06,5.170202468135155e-07,22.088949725932167,269.9305646980339,,22.1592417936311,0.9561431908826334,1.1645471823979108,,0.9047033287807857,0.2715684269911286,49.0,0.05408388520971302,2.533399209386226e-05,102.57737936480518,1.0326030668352948,21.0,0.023178807947019868,1.0857425183083824e-05,153.90433991611695,1.0142482918061884,20.0,0.02207505518763797,1.0340404936270309e-05,135.04231627875282,0.8684976492618319
158,1580.0,907.0,807.0,9.0,1.0,0.8897464167585446,0.009922822491730982,0.0011025358324145535,0.000468883639372929,0.0004171875380087692,4.652649122774378e-06,5.169610136415976e-07,22.101210792639908,273.31171974251765,,22.132765238611686,0.957146910887802,1.179066774525863,,0.9041309509821754,0.2713409380509847,49.0,0.05402425578831312,2.5331089668438282e-05,102.58411427060263,1.0326117078721955,21.0,0.023153252480705624,1.0856181286473549e-05,156.64770419150068,1.032268258829969,20.0,0.022050716648291068,1.033922027283195e-05,135.8650355516442,0.8737387488527373
159,1590.0,905.0,805.0,9.0,1.0,0.8895027624309392,0.009944751381215469,0.0011049723756906078,0.0004678062535734063,0.0004161149548360133,4.652216886365366e-06,5.169129873739295e-07,22.105864502100324,276.30384387901125,,22.182877805083475,0.9562479363014655,1.1919194290260167,,0.905012431192058,0.2717963342174889,49.0,0.05414364640883978,2.532873638132255e-05,102.57977279797379,1.0325200421214864,21.0,0.023204419889502764,1.0855172734852521e-05,156.88468243456606,1.0337818616672703,20.0,0.022099447513812154,1.0338259747478592e-05,138.05859968949343,0.8878041678740676
160,1600.0,905.0,805.0,9.0,1.0,0.8895027624309392,0.009944751381215469,0.0011049723756906078,0.0004677482414600413,0.0004160633529009207,4.651639970320852e-06,5.168488855912059e-07,22.065842479765717,277.9874137760928,,22.187841608185902,0.9544574912384878,1.1991076553895448,,0.9051588143276325,0.2717963342174889,49.0,0.05414364640883978,2.5325595393969088e-05,102.5843842508349,1.0325024331781985,21.0,0.023204419889502764,1.0853826597415323e-05,157.9815627717814,1.0409451372524445,20.0,0.022099447513812154,1.0336977711824117e-05,140.5778411686919,0.9039484309003498
161,1610.0,905.0,805.0,9.0,1.0,0.8895027624309392,0.009944751381215469,0.0011049723756906078,0.00046769257555247365,0.00041601383792236606,4.651086386709683e-06,5.167873763010759e-07,22.071331690958843,277.7502139837891,,22.198680471346865,0.9546381169533817,1.1980131933516311,,0.9055470999859601,0.2717963342174889,49.0,0.05414364640883978,2.5322581438752718e-05,102.58621704252202,1.0324594389703916,21.0,0.023204419889502764,1.0852534902322592e-05,156.6193729400551,1.0319082203285628,20.0,0.022099447513812154,1.0335747526021516e-05,142.82986221032584,0.9183748014680229
162,1620.0,906.0,806.0,9.0,1.0,0.8896247240618101,0.009933774834437087,0.0011037527593818985,0.00046815666148506785,0.0004164837407913517,4.6505628624344484e-06,5.16729206937161e-07,22.079907853978387,274.9063151254976,,22.192556730562085,0.9554827613422563,1.1856799386342864,,0.9058084341729322,0.2715684269911286,49.0,0.05408388520971302,2.5319731139920887e-05,102.59648126904412,1.0325046272794027,20.0,0.02207505518763797,1.033458413874322e-05,165.025899278371,1.0610323036345715,21.0,0.023178807947019868,1.085131334568038e-05,150.25817546596687,0.9899408799140663
163,1630.0,906.0,806.0,9.0,1.0,0.8896247240618101,0.009933774834437087,0.0011037527593818985,0.00046810262754049746,0.00041643567085832337,4.65002610139567e-06,5.166695668217412e-07,22.09591117487375,273.41296821504966,,22.19600782400557,0.9561201049962712,1.179171029538447,,0.9058970103747129,0.2715684269911286,49.0,0.05408388520971302,2.5316808774265316e-05,102.62023904344873,1.0326841188261657,20.0,0.02207505518763797,1.0333391336434823e-05,168.0245091527098,1.080249488854604,21.0,0.023178807947019868,1.0850060903256564e-05,150.44840865404575,0.9911369840951043
164,1640.0,906.0,806.0,9.0,1.0,0.8896247240618101,0.009933774834437087,0.0011037527593818985,0.00046804851819127053,0.0004163875338434482,4.649488591304012e-06,5.166098434782236e-07,22.094867026822218,276.02503826807583,,22.186667772360014,0.9560196639484321,1.1903675180451825,,0.9054634729533089,0.2715684269911286,49.0,0.05408388520971302,2.5313882330432952e-05,102.62338488607111,1.032656086910378,20.0,0.02207505518763797,1.033219686956447e-05,168.00239824343626,1.080044907013502,21.0,0.023178807947019868,1.0848806713042694e-05,149.82755639149377,0.9869898306243291
165,1650.0,906.0,806.0,9.0,1.0,0.8896247240618101,0.009933774834437087,0.0011037527593818985,0.0004662530165648328,0.000414790211204476,4.631652482432114e-06,5.146280536035682e-07,22.201199897930742,277.0103822573908,,22.17244541693215,0.958776255865412,1.1923232850638081,,0.903145743575216,0.2715684269911286,49.0,0.05408388520971302,2.5216774626574843e-05,102.61567188155281,1.0305960111176176,20.0,0.02207505518763797,1.0292561072071364e-05,166.70198023516818,1.06962730471197,21.0,0.023178807947019868,1.0807189125674933e-05,148.8230168028295,0.9784901888314635
166,1660.0,905.0,805.0,9.0,1.0,0.8895027624309392,0.009944751381215469,0.0011049723756906078,0.00046302157219095714,0.00041185896752897293,4.60463441957858e-06,5.116260466198421e-07,22.169051508189515,275.71613533914467,,22.171178525601718,0.9540644656340835,1.1832860808004424,,0.8998974845782103,0.2717963342174889,49.0,0.05414364640883978,2.5069676284372267e-05,102.6002614413838,1.0274313805938933,20.0,0.022099447513812154,1.0232520932396843e-05,166.55885142003012,1.065587295197084,21.0,0.023204419889502764,1.0744146979016684e-05,146.3037963852815,0.9591169402040135
167,1670.0,905.0,805.0,9.0,1.0,0.8895027624309392,0.009944751381215469,0.0011049723756906078,0.00046214835373912855,0.00041108223730386575,4.595950479173655e-06,5.106611643526283e-07,22.044178422445313,275.09049839878793,,22.139982295354052,0.9477954474440294,1.1794872649007442,,0.897783502579779,0.2717963342174889,49.0,0.05414364640883978,2.5022397053278784e-05,102.61095741207818,1.0265691078378407,20.0,0.022099447513812154,1.0213223287052565e-05,164.32193539671644,1.0502844860803677,21.0,0.023204419889502764,1.0723884451405193e-05,143.70310480462058,0.9411789601693837
168,1680.0,907.0,807.0,9.0,1.0,0.8897464167585446,0.009922822491730982,0.0011025358324145535,0.00046284871518252396,0.0004118179858349469,4.592765641281935e-06,5.103072934757707e-07,22.053186099378326,279.1592105776401,,22.12582561774176,0.9489009234232576,1.1965176232957808,,0.8980119914352341,0.2713409380509847,49.0,0.05402425578831312,2.5005057380312763e-05,102.60598507079364,1.026163628957515,20.0,0.022050716648291068,1.0206145869515413e-05,164.9101054317108,1.053678577818505,21.0,0.023153252480705624,1.0716453162991183e-05,140.79783686603508,0.9218314342195922
169,1690.0,904.0,804.0,9.0,1.0,0.8893805309734514,0.00995575221238938,0.0011061946902654867,0.0004626431456960244,0.000411465806570358,4.6059605213099775e-06,5.117733912566642e-07,22.170402344662744,282.88114519408504,,22.09464081463385,0.9537326192278103,1.2142108316257711,,0.896362783772488,0.2720246609196219,49.0,0.05420353982300885,2.5076896171576545e-05,102.59947870017803,1.0275714769420061,20.0,0.022123893805309734,1.0235467825133283e-05,166.99099486319395,1.0685058308272475,21.0,0.023230088495575223,1.0747241216389948e-05,138.77023514918804,0.9098605142957621
170,1700.0,905.0,805.0,9.0,1.0,0.8895027624309392,0.009944751381215469,0.0011049723756906078,0.000463196299189351,0.00041201438767671553,4.6063720361371925e-06,5.118191151263547e-07,22.015563711824832,287.71505027005827,,22.00415607421979,0.9476377353628602,1.2350145708169646,,0.8932867729832943,0.2717963342174889,49.0,0.05414364640883978,2.5079136641191378e-05,102.60629444623818,1.027685644827958,20.0,0.022099447513812154,1.0236382302527094e-05,167.73283839495858,1.073300521893406,21.0,0.023204419889502764,1.0748201417653448e-05,136.28925219995304,0.8936336265276423
171,1710.0,904.0,804.0,9.0,1.0,0.8893805309734514,0.00995575221238938,0.0011061946902654867,0.0004599871864573307,0.00040910364813240475,4.579518449243337e-06,5.088353832492596e-07,21.96929507051537,289.37236963312245,,21.933660081773382,0.9423646458912831,1.2385027146275402,,0.8872740511075815,0.2720246609196219,49.0,0.05420353982300885,2.4932933779213723e-05,102.58649358002211,1.0244879940316252,20.0,0.022123893805309734,1.0176707664985192e-05,170.6434017050928,1.0887374083556696,21.0,0.023230088495575223,1.0685543048234453e-05,133.57944321356086,0.87330897555398
172,1720.0,906.0,806.0,8.0,1.0,0.8896247240618101,0.008830022075055188,0.0011037527593818985,0.00046083583393865624,0.00040997095160547124,4.069190586654802e-06,5.086488233318502e-07,21.984726618442632,320.90725321543084,,21.883536044690935,0.9438960878849836,1.2946832951027305,,0.8861842708262165,0.2710258172659622,49.0,0.05408388520971302,2.492379234326066e-05,102.51507627725834,1.0235870834710097,21.0,0.023178807947019868,1.0681625289968854e-05,170.36975236618431,1.1136306036645798,21.0,0.023178807947019868,1.0681625289968854e-05,130.17487683808216,0.8508947431206654
173,1730.0,904.0,804.0,8.0,1.0,0.8893805309734514,0.008849557522123894,0.0011061946902654867,0.00045811515798992213,0.0004074387024600635,4.0541164423886916e-06,5.067645552985864e-07,21.97852418253867,326.13782017389246,,21.89913486414171,0.9408401740239283,1.3133463425713312,,0.8840729321434982,0.27148085073046185,49.0,0.05420353982300885,2.4831463209630734e-05,102.4971598111846,1.0215108471425143,21.0,0.023230088495575223,1.0642055661270315e-05,170.9219014295244,1.1151684505382444,21.0,0.023230088495575223,1.0642055661270315e-05,126.87137591102163,0.8277637594073121
174,1740.0,904.0,804.0,8.0,1.0,0.8893805309734514,0.008849557522123894,0.0011061946902654867,0.00045809319120294163,0.000407419165627395,4.0539220460437314e-06,5.067402557554664e-07,21.975506969276157,320.97283424757484,,21.916486066509236,0.940688461435689,1.2925161236334566,,0.8847521911757881,0.27148085073046185,49.0,0.05420353982300885,2.4830272532017855e-05,102.50706051443,1.021585026318051,21.0,0.023230088495575223,1.0641545370864795e-05,170.95312104866684,1.1153453992749676,21.0,0.023230088495575223,1.0641545370864795e-05,124.27399406536001,0.8107978765176505
175,1750.0,905.0,805.0,8.0,1.0,0.8895027624309392,0.008839779005524863,0.0011049723756906078,0.0004580097010809263,0.00040740089433165266,4.04870453994189e-06,5.060880674927362e-07,21.970672138626526,316.27857549413716,,21.909681197679223,0.9403957926046446,1.2727930994373147,,0.8844576506462104,0.27125312492356546,49.0,0.05414364640883978,2.4798315307144074e-05,102.49389361049131,1.0207962741801417,21.0,0.023204419889502764,1.062784941734746e-05,171.00063093370437,1.1149371965937478,21.0,0.023204419889502764,1.062784941734746e-05,122.52240766872431,0.7988554719370855
176,1760.0,907.0,807.0,8.0,1.0,0.8897464167585446,0.008820286659316428,0.0011025358324145535,0.0004587770175277771,0.0004081952074365117,4.046544807301231e-06,5.058181009126539e-07,21.936067603463346,310.34393419463527,,21.850687494843008,0.9397008039609415,1.248577296975383,,0.8829356493834949,0.27079892657248333,49.0,0.05402425578831312,2.478508694472004e-05,102.49691346883391,1.0205540406283362,21.0,0.023153252480705624,1.0622180119165731e-05,171.38487602534602,1.1171444211135655,21.0,0.023153252480705624,1.0622180119165731e-05,120.29287501868653,0.7841095278848468
177,1770.0,908.0,808.0,8.0,1.0,0.8898678414096917,0.00881057268722467,0.0011013215859030838,0.00046009840441447466,0.0004094267739723519,4.053730435369821e-06,5.067163044212276e-07,21.85270831169908,308.207197253561,,21.811139740355696,0.9374770140854093,1.2410812219788885,,0.8826661576312168,0.2705724516624857,49.0,0.053964757709251104,2.4829098916640154e-05,102.49249821810798,1.0214157587993211,21.0,0.023127753303964757,1.064104239284578e-05,170.23675717746377,1.1106453948960813,21.0,0.023127753303964757,1.064104239284578e-05,118.25047462489866,0.7714805384216157
178,1780.0,907.0,807.0,8.0,,0.8897464167585446,0.008820286659316428,,0.000460543436833378,0.0004097668726841632,4.062125131937182e-06,,21.801109310595603,308.9927108276111,,21.80047633303028,0.9357156365147806,1.2455319686761406,,0.8826009715721554,0.29811771890531563,50.0,0.05512679162072767,2.5388282074607387e-05,102.11762691177611,1.029075803627295,21.0,0.023153252480705624,1.0663078471335101e-05,170.14868988371384,1.111219637719723,21.0,0.023153252480705624,1.0663078471335101e-05,115.66006732256078,0.7553613148397017
179,1790.0,908.0,808.0,8.0,,0.8898678414096917,0.00881057268722467,,0.00045957006674119164,0.0004089566232674921,4.049075477895962e-06,,21.699214915109998,310.5737789498124,,21.725654609575976,0.9303575446574412,1.2498926618273027,,0.8787017466821326,0.2978692865930919,50.0,0.05506607929515418,2.530672173684976e-05,102.10223106575627,1.0272666111480298,21.0,0.023127753303964757,1.06288231294769e-05,171.67700874071454,1.1193985071638475,21.0,0.023127753303964757,1.06288231294769e-05,114.79506207823913,0.7485068738251319
